,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,3.416901,3.0106742000000004,3.1277962,3.3476800000000004,2.73717,3.2241845000000002,2.9745338,3.2241845000000002,2.5357919,1.9846381000000002,3.0294209999999997,3.8372827000000003,3.429449,3.3687419999999997,2.635473,3.7822704,5.0,2.0,7.0,3.0,4.0,4.0,3.0,2.0,3.3439845999999998,3.638297,3.3823497000000002,3.7213230000000004,3.3340924,3.2070157999999998,3.3430252,3.3919725,3.7213230000000004,3.7076821000000004,3.6815627,3.7213230000000004,3.7213230000000004,3.6415502999999996,3.7175295,3.6806053999999997
1,4.9363303,4.116353,4.384521,4.8875923,3.8849873999999995,4.603775,4.0389132000000005,4.603775,4.3115239999999995,3.1850557,4.15949,5.452183,4.9599150000000005,4.878787,3.80994,5.707674,5.2815394,5.3142123,5.174551,4.080919000000001,4.254953400000001,5.2651734,3.7710717000000002,3.7814178,3.0,3.0,5.0,5.0,5.0,3.0,6.0,6.0,5.2230362999999995,5.1883154000000005,5.1195574,5.2230362999999995,5.2230362999999995,5.0099587,5.213457599999999,5.1169767
2,4.656522799999999,3.8420744,4.1319942,4.649605,3.5630627,4.363008,3.7569957,4.363008,3.9960160000000005,2.7270892000000004,3.8891115,5.238725700000001,4.7167435,4.631579,3.4703875,5.674027400000001,5.2077475,5.200267299999999,5.1737127,3.7920208,4.084067299999999,5.21092,3.4228947,3.4355023,5.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,4.8806853,4.8516072999999995,4.793906,4.8806853,4.8806853,4.7014565,4.8726650000000005,4.791736
3,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2857485,3.182423,4.1747303,5.3685904,4.9495373,4.885139499999999,3.8168693,5.621392,5.0778513,5.151971,5.065789,4.0658970000000005,4.273000700000001,5.1936393,3.7769915999999997,3.7876102999999994,4.961876999999999,5.0332584,4.9724684,5.237868,4.9567304000000005,4.5961404,4.920889,4.9750547,5.237868,5.204423,5.1384106,5.237868,5.237868,5.033941,5.228633,5.1359395999999995
4,4.9494295,4.1245947,4.395188,4.902652,3.8937836000000003,4.616387400000001,4.046476999999999,4.616387400000001,4.348534,3.1982180000000002,4.1681266,5.4666653,4.9719777,4.890593,3.8192942000000003,5.723123999999999,5.292593,5.326192,5.1988993,4.0947714,4.261628599999999,5.288679599999999,3.780704,3.7909763,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.235857,5.2006016,5.130812000000001,5.235857,5.235857,5.0196843,5.22613,5.128194000000001
5,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.959926599999999,5.749234700000001,5.3937044,5.966954,5.673098599999999,5.6208305,5.495718,4.7970552,5.936561,5.935979,4.7105760000000005,5.4270525,5.3109035,4.6602163,5.5092793,5.5056953,5.3283095000000005,5.6631756,5.384394,5.8456845,5.301892,5.3122324999999995,5.2037787,5.397755,5.8456845,5.817666,5.760776,5.8456845,5.8456845,5.665888,5.8380027000000005,5.758605
6,5.416793,5.386901,5.3422737,5.1903809999999995,5.4537783,5.2880144,5.396949,5.2880144,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.927225,5.926503,4.688114,5.409519,5.305026,4.642030200000001,5.492712,5.489269999999999,5.316616000000001,5.653862999999999,5.373006299999999,5.8346043,5.2899485,5.299094,5.190229,5.3864465,5.8346043,5.806838,5.7504964,5.8346043,5.8346043,5.656601,5.8269910000000005,5.7483473
7,4.8663034000000005,4.0723786,4.327581400000001,4.807175599999999,3.8386178,4.536449,3.9985695,4.536449,4.122655,3.1194727,4.113404,5.3715839999999995,4.8929777,4.8132415,3.7609382000000005,5.6206646,5.2206964000000005,5.2480116,5.0411816,4.00795,4.219056,5.1355667,3.7207790000000003,3.7314637000000004,6.0,7.0,7.0,7.0,5.0,4.0,6.0,7.0,5.1548940000000005,5.1229916,5.0596266,5.1548940000000005,5.1548940000000005,4.95796,5.146098,5.057242400000001
8,1.0,1.0,1.0,7.0,6.0,6.0,1.0,1.0,4.363958,5.389045200000001,5.2328777,5.7623105,5.5008297,5.4581428,5.276721,4.4641886,5.777642299999999,5.7654457,4.241084,5.168425599999999,5.232205400000001,4.28179,5.2797035999999995,5.278919,5.1150184,5.488387,5.17652,5.6296153,5.0839495999999995,5.1099396,4.9549484,5.191233,5.6296153,5.60765,5.563637,5.6296153,5.6296153,5.491469,5.6235733,5.561971700000001
9,4.7063427,4.6076894,4.5630302,4.438144,4.473854,4.514278400000001,4.615652,4.514278400000001,3.002414,4.054265,4.60149,4.8676014,4.731564,4.7003636,4.411393599999999,3.5174464999999997,5.1200470000000005,5.0432568,3.2054033,4.239694999999999,4.7338643,3.3029077000000004,4.380469000000001,4.3886127,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.059311,5.0553374,5.0468807,5.059311,5.059311,5.0306263,5.0582337,5.046547400000001
10,3.8868165,3.954453,3.8781388,3.730264,3.7904155,3.8140943,3.9728562999999997,3.8140943,2.7185802000000003,3.2056656,3.9423273,4.206909,3.8645894999999997,3.8018110000000003,3.7108445,3.2286034,1.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,3.7705526,4.2298055,3.8344235,4.2775419999999995,3.7496512,3.8256006,3.7330410000000005,3.8502598,4.2775419999999995,4.2710376,4.257823,4.2775419999999995,4.2775419999999995,4.234483,4.275758000000001,4.257318
11,4.849162000000001,4.920171,4.8173275,4.521306,4.8910384,4.704582,4.942591999999999,4.704582,1.0,5.0,7.0,5.0,5.0,4.0,1.0,2.0,5.4284362999999995,5.413490299999999,3.6399002,4.706165299999999,5.100266,3.8245769,4.8543634,4.8576527,4.727456,5.159392400000001,4.795889,5.2208195,4.6902823,4.726795,4.521721,4.8124127,5.2208195,5.211880000000001,5.1938324,5.2208195,5.2208195,5.1631255,5.218365,5.1931449999999995
12,4.997387000000001,4.154803,4.4342766,4.957815,3.9263206,4.6626015,4.0742064,4.6626015,6.0,4.0,2.0,6.0,6.0,4.0,4.0,4.0,5.332044000000001,5.3688445,5.286373,4.1460366,4.2859516,5.37269,3.8165915,3.826567,4.968889,5.054474400000001,4.9817540000000005,5.2829312999999996,4.9645779999999995,4.621966400000001,4.9444566,4.9848847,5.2829312999999996,5.245709,5.172107700000001,5.2829312999999996,5.2829312999999996,5.0552807,5.272659,5.1693487000000005
13,3.0,5.0,5.0,7.0,4.0,7.0,5.0,4.0,4.5141935,3.2587173,4.2055345,5.527076,5.0225325,4.940056299999999,3.8604589999999996,5.7872496,5.3390260000000005,5.376377,5.301971400000001,4.1554383999999995,4.290348000000001,5.387594,3.8232152000000004,3.8331312999999994,4.9783044,5.0609665,4.990773,5.2914962999999995,4.974162000000001,4.6301346,4.954427,4.993806,5.2914962999999995,5.253916,5.1796193,5.2914962999999995,5.2914962999999995,5.061743,5.281125,5.1768339999999995
14,3.6366775000000002,3.6071348,3.5738003,3.5171635,3.4001002000000002,3.5480957,3.6137652,3.5480957,2.5952467999999995,2.6967595,3.6016373999999995,4.019216,3.6761767999999995,3.6185252999999995,3.3066766000000003,3.4027727,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5362904000000004,3.9312023999999997,3.5908654,3.977682,3.5197443999999996,3.5525646,3.5184202000000004,3.6044052000000004,3.977682,3.9710050000000003,3.9577267,3.977682,3.977682,3.9352722,3.9758415,3.9572267999999995
15,4.988244,4.1312,4.410158999999999,4.9390645,3.8944592000000005,4.6399029999999994,4.051211400000001,4.6399029999999994,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.079282,5.153932599999999,5.073069599999999,4.068332,4.2741847,5.2007513,3.7777429,3.7883593999999996,4.9653544,5.034757599999999,4.975681,5.2401567,4.9603243,4.5989246,4.9247955999999995,4.9782004,5.2401567,5.206568700000001,5.1402845,5.2401567,5.2401567,5.0354185,5.230883,5.137803
16,5.0,1.0,6.0,1.0,5.0,1.0,1.0,6.0,3.3997736000000005,2.4025592999999996,3.6169839999999995,4.885955,4.3867769999999995,4.3046627,3.176279,5.35515,4.993248,4.940684,4.698027,3.4323822999999996,3.895882,4.7544875,3.124168,3.137957,4.2693954000000005,4.406061,4.290041400000001,4.5416746,4.2652019999999995,3.9980707000000004,4.275814,4.2950664000000005,4.5416746,4.5204059999999995,4.4776305999999995,4.5416746,4.5416746,4.4073324000000005,4.5358276,4.476008
17,3.6366775000000002,3.6071348,3.5738003,3.5171635,3.4001002000000002,3.5480957,3.6137652,3.5480957,2.5952467999999995,2.6967595,3.6016373999999995,4.019216,3.6761767999999995,3.6185252999999995,3.3066766000000003,3.4027727,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5362904000000004,3.9312023999999997,3.5908654,3.977682,3.5197443999999996,3.5525646,3.5184202000000004,3.6044052000000004,3.977682,3.9710050000000003,3.9577267,3.977682,3.977682,3.9352722,3.9758415,3.9572267999999995
18,4.751083400000001,4.823129,4.716609,4.42009,4.7838035,4.602208999999999,4.846597,4.602208999999999,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.357991999999999,5.341554599999999,3.5518951000000003,4.5890656,5.061807,3.7603068,4.7395606,4.743514,4.628048400000001,5.069805000000001,4.697051999999999,5.1172485,4.5904913,4.624587,4.4203410000000005,4.713763,5.1172485,5.110691,5.097281,5.1172485,5.1172485,5.073695,5.115453700000001,5.0967665
19,3.6366775000000002,3.6071348,3.5738003,3.5171635,3.4001002000000002,3.5480957,3.6137652,3.5480957,6.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,4.792801,4.5238833,3.170395,3.2696492999999998,3.8917417999999997,3.1777015,3.2606517999999998,3.2727543999999997,3.5362904000000004,3.9312023999999997,3.5908654,3.977682,3.5197443999999996,3.5525646,3.5184202000000004,3.6044052000000004,3.977682,3.9710050000000003,3.9577267,3.977682,3.977682,3.9352722,3.9758415,3.9572267999999995
